comment_id,post_id,platform,comment_text,user,likes,date
798,200,LinkedIn,Kubernetes compatibility issues in v3.0,@mia15_Cloud Architect,60,2024-09-16
799,200,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@melissa81_Cloud Architect,2,2024-09-17
800,200,LinkedIn,Terraform provider available?,@jacksonamy_Security Engineer,7,2024-09-18
801,200,LinkedIn,Terraform provider available?,@dylanreyes_Security Engineer,46,2024-09-18
802,200,LinkedIn,Pricing for enterprises?,@bdavis_CTO,12,2024-09-16
803,201,LinkedIn,IaC integration works flawlessly,@nwood_CTO,36,2025-03-21
804,201,LinkedIn,Terraform provider available?,@chavezamy_Cloud Architect,69,2025-03-22
805,201,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@summerbernard_CTO,93,2025-03-23
806,201,LinkedIn,SIEM integration works flawlessly,@gburns_CIO,23,2025-03-22
807,202,LinkedIn,Terraform provider available?,@alexanderteresa_CIO,52,2024-09-29
808,202,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@mmartinez_CTO,67,2024-10-01
809,202,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@angelcarter_Cloud Architect,77,2024-09-30
810,202,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@ghaynes_CIO,27,2024-10-01
811,203,LinkedIn,Zero Trust integration works flawlessly,@lwood_Cloud Architect,70,2024-07-22
812,203,LinkedIn,IaC integration works flawlessly,@ocasey_CIO,22,2024-07-21
813,203,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@christopher95_CIO,30,2024-07-20
814,204,LinkedIn,Terraform provider available?,@nreynolds_CTO,34,2024-10-17
815,204,LinkedIn,Terraform provider available?,@christinaorozco_Cloud Architect,93,2024-10-18
816,204,LinkedIn,Kubernetes integration works flawlessly,@azimmerman_Security Engineer,73,2024-10-19
817,204,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@kellerangela_Security Engineer,38,2024-10-18
818,204,LinkedIn,Zero Trust integration works flawlessly,@hammonderik_CIO,57,2024-10-17
819,205,LinkedIn,Zero Trust integration works flawlessly,@yatesemily_CTO,20,2024-11-17
820,205,LinkedIn,Deployed this across our 31 locations!,@spencermichael_CIO,58,2024-11-15
821,205,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@smithkylie_CTO,42,2024-11-15
822,205,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@benjamincrosby_Cloud Architect,7,2024-11-17
823,206,Facebook,Deployed this across our 30 locations!,@charlotte81_CTO,61,2024-09-15
824,206,Facebook,IaC integration works flawlessly,@patrickrojas_CIO,53,2024-09-14
825,206,Facebook,Deployed this across our 19 locations!,@irodriguez_CIO,2,2024-09-14
826,206,Facebook,Pricing for enterprises?,@amy63_Security Engineer,17,2024-09-14
827,207,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@murphykathy_CTO,88,2024-05-20
828,207,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@amyjohnson_CIO,85,2024-05-22
829,207,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@gmcbride_CIO,50,2024-05-22
830,207,LinkedIn,Deployed this across our 42 locations!,@gsutton_CTO,75,2024-05-20
831,207,LinkedIn,LLM integration works flawlessly,@tina80_Cloud Architect,2,2024-05-21
832,208,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@yhess_Security Engineer,40,2025-01-25
833,208,Twitter,SIEM integration works flawlessly,@hollyyates_CIO,67,2025-01-25
834,208,Twitter,Zero Trust integration works flawlessly,@kkelley_CIO,49,2025-01-25
835,208,Twitter,Pricing for non-profits?,@kylemccoy_Cloud Architect,30,2025-01-25
836,208,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@hhernandez_Cloud Architect,10,2025-01-25
837,209,LinkedIn,Terraform provider available?,@justingarcia_CIO,42,2024-10-30
838,209,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@angela22_Security Engineer,22,2024-10-28
839,209,LinkedIn,Zero Trust integration works flawlessly,@jamie27_Security Engineer,41,2024-10-29
840,210,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@moranamy_CTO,12,2025-01-31
841,210,Twitter,IaC compatibility issues in v2.1,@jamesbryant_Cloud Architect,10,2025-01-31
842,210,Twitter,Zero Trust integration works flawlessly,@vvelazquez_CIO,39,2025-02-01
843,210,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@cbryant_CTO,24,2025-02-01
844,211,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@ubarajas_Security Engineer,57,2024-11-13
845,211,LinkedIn,Deployed this across our 38 locations!,@tracywells_Cloud Architect,15,2024-11-12
846,211,LinkedIn,Deployed this across our 48 locations!,@colin52_Cloud Architect,24,2024-11-12
847,211,LinkedIn,LLM compatibility issues in v3.0,@jsanford_Security Engineer,78,2024-11-12
848,211,LinkedIn,IaC integration works flawlessly,@mjohnson_CTO,14,2024-11-13
849,212,LinkedIn,Terraform provider available?,@hwaters_CIO,70,2025-03-30
850,212,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jameskennedy_CTO,78,2025-04-01
851,212,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@theresa24_CTO,96,2025-03-30
852,212,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@christopher72_Cloud Architect,18,2025-03-31
853,213,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ewest_CTO,96,2024-10-16
854,213,Facebook,Deployed this across our 13 locations!,@emma54_Cloud Architect,21,2024-10-18
855,213,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@mark45_CTO,95,2024-10-17
856,213,Facebook,Terraform provider available?,@onealcatherine_Security Engineer,12,2024-10-16
857,213,Facebook,Pricing for non-profits?,@bharris_Cloud Architect,14,2024-10-16
858,214,LinkedIn,Kubernetes integration works flawlessly,@julie99_CTO,5,2024-09-27
859,214,LinkedIn,Deployed this across our 32 locations!,@shawnparker_CIO,78,2024-09-29
860,214,LinkedIn,IaC integration works flawlessly,@russelljennifer_CIO,99,2024-09-27
861,214,LinkedIn,Deployed this across our 32 locations!,@brobinson_Security Engineer,32,2024-09-27
862,214,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@esteele_CIO,5,2024-09-27
863,215,LinkedIn,Pricing for non-profits?,@hnelson_Security Engineer,25,2025-03-14
864,215,LinkedIn,Terraform provider available?,@terrischmidt_Cloud Architect,66,2025-03-12
865,215,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@hahnhaley_CTO,89,2025-03-14
866,216,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@billyharris_Security Engineer,96,2024-08-04
867,216,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@mgalloway_CIO,54,2024-08-04
868,216,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@brianmiddleton_Cloud Architect,90,2024-08-04
869,217,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@vickielopez_Cloud Architect,58,2024-06-28
870,217,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@charles45_CTO,66,2024-06-28
871,217,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@usmith_Cloud Architect,8,2024-06-28
872,217,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@ortizjennifer_Cloud Architect,3,2024-06-30
873,218,LinkedIn,Deployed this across our 29 locations!,@kevin67_CIO,73,2024-12-06
874,218,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@daviderica_CIO,91,2024-12-04
875,218,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@joelcharles_CIO,92,2024-12-06
876,219,Facebook,Terraform provider available?,@armstrongamber_Cloud Architect,43,2024-05-11
877,219,Facebook,Terraform provider available?,@kimberlyfranklin_CIO,72,2024-05-10
878,219,Facebook,LLM compatibility issues in v3.0,@davidsmith_CTO,26,2024-05-11
879,220,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@solisjillian_Cloud Architect,56,2024-09-28
880,220,Facebook,Pricing for enterprises?,@ufleming_CTO,51,2024-09-28
881,220,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@gailjohnson_CIO,78,2024-09-28
882,220,Facebook,Kubernetes compatibility issues in v3.0,@kaylaallen_CIO,27,2024-09-28
883,220,Facebook,Terraform provider available?,@oprice_Cloud Architect,98,2024-09-28
884,221,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@erin11_Security Engineer,46,2025-02-28
885,221,LinkedIn,Deployed this across our 37 locations!,@curtishart_CIO,65,2025-03-01
886,221,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ericmann_Cloud Architect,72,2025-03-01
887,221,LinkedIn,SIEM integration works flawlessly,@fraziermark_Cloud Architect,11,2025-03-01
888,221,LinkedIn,Deployed this across our 34 locations!,@marieolson_CIO,12,2025-02-28
889,222,Twitter,Deployed this across our 46 locations!,@amanda24_CTO,46,2024-08-30
890,222,Twitter,Terraform provider available?,@catherine08_CIO,80,2024-08-30
891,222,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@tannersmith_CTO,54,2024-08-30
892,222,Twitter,Kubernetes integration works flawlessly,@foxstephanie_CIO,75,2024-08-30
893,223,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@vrose_CTO,92,2024-12-12
894,223,Facebook,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@uhaas_Security Engineer,45,2024-12-13
895,223,Facebook,Deployed this across our 37 locations!,@bethsoto_CIO,57,2024-12-12
896,223,Facebook,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@howardsherry_CIO,29,2024-12-13
897,223,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@huntermichele_CTO,14,2024-12-12
898,224,LinkedIn,LLM integration works flawlessly,@snyderkyle_Cloud Architect,80,2025-01-13
899,224,LinkedIn,Deployed this across our 38 locations!,@blevinssarah_CTO,45,2025-01-14
900,224,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@chelsea85_Cloud Architect,89,2025-01-14
901,224,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@kimberly47_Security Engineer,47,2025-01-12
902,224,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@dennis77_Security Engineer,38,2025-01-14
903,225,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@ellisvictoria_Security Engineer,22,2024-05-13
904,225,Facebook,Deployed this across our 19 locations!,@deborahmendoza_CTO,10,2024-05-13
905,225,Facebook,Terraform provider available?,@fmitchell_Security Engineer,50,2024-05-14
906,226,Twitter,Deployed this across our 42 locations!,@zdavenport_CIO,1,2024-07-16
907,226,Twitter,Kubernetes integration works flawlessly,@jose30_CIO,17,2024-07-18
908,226,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@daniel56_CIO,90,2024-07-16
909,226,Twitter,Terraform provider available?,@timothy60_Security Engineer,94,2024-07-17
910,226,Twitter,LLM compatibility issues in v2.1,@mendozamike_CTO,35,2024-07-16
911,227,Twitter,LLM integration works flawlessly,@wwatson_Cloud Architect,32,2024-08-07
912,227,Twitter,Kubernetes compatibility issues in v3.0,@michelle91_CIO,28,2024-08-06
913,227,Twitter,Kubernetes integration works flawlessly,@lonnieaustin_CTO,4,2024-08-06
914,227,Twitter,Kubernetes integration works flawlessly,@karnold_Security Engineer,48,2024-08-07
915,227,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@cardenasjohn_CIO,39,2024-08-06
916,228,LinkedIn,Pricing for enterprises?,@adamrichardson_CIO,75,2025-01-03
917,228,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@ihart_Cloud Architect,90,2025-01-02
918,228,LinkedIn,Terraform provider available?,@jasonmcdaniel_Cloud Architect,1,2025-01-04
919,228,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@julie11_CIO,87,2025-01-03
920,229,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@kylegilbert_Cloud Architect,70,2024-12-04
921,229,LinkedIn,LLM integration works flawlessly,@wwelch_CIO,18,2024-12-05
922,229,LinkedIn,Kubernetes integration works flawlessly,@oarias_Security Engineer,42,2024-12-03
923,230,LinkedIn,Kubernetes integration works flawlessly,@tracy73_CTO,94,2024-09-09
924,230,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@greencharles_Security Engineer,9,2024-09-08
925,230,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@natasha30_Cloud Architect,29,2024-09-07
926,230,LinkedIn,Deployed this across our 24 locations!,@courtneycarlson_Cloud Architect,2,2024-09-09
927,231,Facebook,Pricing for enterprises?,@zgray_CIO,18,2024-04-17
928,231,Facebook,Terraform provider available?,@holdernathan_CTO,43,2024-04-16
929,231,Facebook,Terraform provider available?,@ashley92_CTO,37,2024-04-16
930,232,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@gonzaleshenry_Security Engineer,68,2024-11-02
931,232,Twitter,Deployed this across our 13 locations!,@pattondouglas_Security Engineer,98,2024-10-31
932,232,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@robinhughes_Cloud Architect,22,2024-11-01
933,233,Twitter,Pricing for non-profits?,@sandrareid_CIO,42,2025-03-31
934,233,Twitter,Pricing for enterprises?,@ewright_CTO,57,2025-03-31
935,233,Twitter,Pricing for non-profits?,@lanechad_CTO,16,2025-04-02
936,233,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ulee_Cloud Architect,28,2025-04-02
937,233,Twitter,Terraform provider available?,@heatherfreeman_CTO,49,2025-03-31
938,234,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@emitchell_CTO,32,2025-03-18
939,234,LinkedIn,Terraform provider available?,@zfoster_Cloud Architect,69,2025-03-19
940,234,LinkedIn,Deployed this across our 41 locations!,@epierce_Cloud Architect,59,2025-03-19
941,234,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@kevinaustin_CIO,15,2025-03-20
942,235,Facebook,SIEM integration works flawlessly,@mark29_Security Engineer,10,2025-02-07
943,235,Facebook,IaC integration works flawlessly,@jordan52_CIO,12,2025-02-09
944,235,Facebook,Terraform provider available?,@shellygarcia_Security Engineer,77,2025-02-07
945,236,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@matthewsmith_CTO,8,2024-10-14
946,236,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@yoderlaura_CTO,47,2024-10-14
947,236,Twitter,Deployed this across our 12 locations!,@vbutler_Security Engineer,45,2024-10-14
948,236,Twitter,Deployed this across our 18 locations!,@mscott_CIO,60,2024-10-13
949,236,Twitter,IaC integration works flawlessly,@emilykaufman_CIO,15,2024-10-14
950,237,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@sbaxter_CIO,24,2024-09-27
951,237,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@ericgonzalez_Cloud Architect,10,2024-09-29
952,237,Facebook,Terraform provider available?,@tara84_Security Engineer,56,2024-09-27
953,237,Facebook,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@bowens_CIO,12,2024-09-27
954,238,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@blakeandrew_CIO,78,2025-02-05
955,238,LinkedIn,SIEM integration works flawlessly,@johnvaldez_Security Engineer,43,2025-02-06
956,238,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@reedtyler_Security Engineer,18,2025-02-06
957,239,Twitter,Kubernetes integration works flawlessly,@cgreen_CIO,51,2024-09-22
958,239,Twitter,Kubernetes compatibility issues in v3.0,@stacywolfe_CIO,96,2024-09-20
959,239,Twitter,Zero Trust integration works flawlessly,@castillokevin_CIO,67,2024-09-21
960,240,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@salazarashley_CIO,48,2024-11-30
961,240,LinkedIn,Deployed this across our 34 locations!,@mmartin_CTO,20,2024-11-29
962,240,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@patrickgarner_CIO,66,2024-11-29
963,240,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@lindsay96_Cloud Architect,45,2024-11-29
964,241,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@cliffordalexander_CTO,19,2024-10-10
965,241,LinkedIn,Terraform provider available?,@evan56_CIO,53,2024-10-09
966,241,LinkedIn,Pricing for non-profits?,@ahunt_CTO,45,2024-10-08
